fecha,BBAR,BMA,CEPU,CRESY,EDN,GGAL,IRS,LOMA,PAM,SUPV,TEO,TGS,TS,TX,YPF
2023-08-23,4.2,20.1,6.03,6.1,13.9,14.31,6.48,6.52,47.31,2.68,5.49,13.28,29.67,33.42,15.03
2023-08-22,4.06,19.62,5.84,5.94,13.35,13.46,6.35,6.47,46.73,2.6,5.42,12.99,29.72,32.63,14.62
2023-08-21,3.96,18.77,5.66,5.82,13.5,13.02,6.16,6.35,44.04,2.58,5.37,12.35,30.18,32.4,14.4
2023-08-18,4.0,19.14,5.74,5.95,13.66,13.14,6.25,6.45,44.75,2.65,5.54,12.87,30.11,32.16,14.59
2023-08-17,4.0,19.01,5.79,5.84,13.94,13.27,6.18,6.26,44.43,2.66,5.46,12.9,29.8,32.04,14.74
2023-08-16,4.21,19.49,5.79,5.74,13.87,13.81,6.08,6.21,45.01,2.68,5.33,12.46,29.85,32.15,14.63
2023-08-15,4.2,19.38,5.65,5.47,13.3,13.55,5.98,6.12,44.8,2.67,4.99,11.85,30.01,32.24,14.07
2023-08-14,4.32,19.58,5.64,5.57,13.22,13.68,6.09,6.26,43.64,2.77,5.13,11.7,30.36,32.81,14.23
2023-08-11,4.37,21.22,5.89,5.55,13.63,14.52,6.47,6.57,44.75,3.02,5.48,12.25,30.45,32.56,14.51
2023-08-10,4.34,21.37,5.74,5.47,13.61,14.9,6.52,6.36,42.9,2.95,5.53,12.18,30.35,33.1,14.39
2023-08-09,4.26,20.59,5.58,5.43,14.02,14.38,6.51,6.49,41.75,2.95,5.7,11.87,30.42,33.26,14.33
2023-08-08,4.34,20.76,5.6,5.44,14.05,14.49,6.51,6.65,41.16,2.94,5.77,11.69,29.8,33.53,14.33
2023-08-07,4.17,20.11,5.29,5.33,14.17,13.94,6.35,6.47,40.72,2.85,5.59,11.5,29.53,33.52,13.95
2023-08-04,4.21,20.27,5.38,5.39,14.51,14.16,6.39,6.52,40.32,2.89,5.72,11.54,29.59,33.55,14.07
2023-08-03,4.1,19.68,5.37,5.47,14.9,13.58,6.22,6.48,40.03,2.85,5.7,11.54,28.77,33.74,14.0
2023-08-02,4.18,19.98,5.49,5.61,14.22,13.69,6.41,6.33,41.43,2.84,5.81,11.51,29.76,33.36,14.26
2023-08-01,4.38,20.89,5.51,5.79,14.7,14.19,6.52,6.56,42.87,2.97,5.98,11.97,30.34,35.84,14.68
2023-07-31,4.52,20.53,5.61,5.92,14.9,14.68,6.65,6.66,42.0,3.05,6.16,12.4,30.24,36.43,14.89
2023-07-28,4.54,20.61,5.83,6.03,15.46,14.48,6.74,6.65,41.18,3.11,6.29,12.45,30.02,36.35,14.59
2023-07-27,4.42,20.1,5.82,5.88,14.93,14.17,6.56,6.63,41.24,2.97,6.12,12.31,29.69,36.61,14.35
2023-07-26,4.82,21.38,6.22,6.13,16.1,15.23,6.74,6.89,43.69,3.25,6.31,13.2,29.75,36.65,15.4
2023-07-25,4.71,21.27,6.1,6.13,16.26,15.16,6.84,6.85,44.06,3.15,6.11,13.23,30.06,36.76,15.63
2023-07-24,4.73,20.95,6.11,6.12,16.32,14.9,6.85,6.99,44.25,3.13,5.95,13.4,30.06,36.08,15.63
2023-07-21,4.82,21.48,6.2,6.08,16.68,15.31,6.87,6.77,44.62,3.24,5.8,13.7,29.94,35.31,15.46
2023-07-20,4.66,20.89,6.08,5.98,16.37,14.92,6.58,6.63,43.89,3.03,5.74,13.33,29.83,35.7,15.25
2023-07-19,4.54,20.52,5.87,5.88,16.1,14.66,6.77,6.67,43.9,2.98,5.74,13.28,29.14,35.9,15.35
2023-07-18,4.72,20.98,6.0,6.08,16.72,14.95,6.78,6.76,44.71,3.05,5.84,13.71,29.26,36.32,15.48
2023-07-17,4.75,20.96,6.06,6.13,16.87,14.72,6.78,6.74,44.87,3.06,5.92,13.54,28.77,35.59,15.24
2023-07-14,4.44,19.64,5.8,5.85,15.29,13.96,6.75,6.75,42.78,2.87,5.87,12.83,28.74,35.73,14.48
2023-07-13,4.74,20.94,6.02,6.09,16.2,14.9,7.15,7.06,43.55,3.05,6.24,13.61,28.9,35.68,15.17
2023-07-12,4.66,20.09,5.93,5.84,14.84,14.32,7.21,6.8,43.19,2.9,6.27,13.4,28.73,34.4,14.94
2023-07-11,4.61,19.44,5.87,5.79,14.9,14.0,7.05,6.75,41.5,2.84,6.2,13.26,28.02,33.77,14.42
2023-07-10,4.6,19.16,5.8,5.88,15.0,13.83,6.88,6.73,41.31,2.83,6.18,13.48,27.28,33.55,14.51
2023-07-07,4.68,19.74,5.78,5.99,15.02,14.08,7.02,6.72,41.64,2.84,6.2,13.74,27.24,33.46,14.37
2023-07-06,4.47,19.05,5.66,5.68,15.31,13.67,6.91,6.82,40.97,2.79,5.89,13.02,26.35,32.55,14.05
2023-07-05,4.89,20.61,6.04,6.11,15.94,14.8,7.2,6.93,43.65,3.1,6.09,13.99,26.82,32.52,15.15
2023-07-03,4.89,20.68,5.89,5.85,15.37,14.69,7.15,6.82,42.82,3.01,5.85,13.74,26.97,32.79,14.89
2023-06-30,4.85,20.79,5.99,5.75,15.42,14.6,7.11,6.8,43.32,3.0,5.98,13.78,27.04,32.35,14.89
2023-06-29,4.89,20.98,5.95,5.8,15.0,14.63,6.85,6.84,42.36,3.0,6.03,13.31,26.53,32.37,15.19
2023-06-28,4.85,20.83,5.85,5.83,15.2,14.32,6.86,6.69,41.74,2.96,6.07,13.04,25.74,32.31,14.77
2023-06-27,4.82,20.83,5.91,6.0,15.11,14.23,7.0,6.65,41.8,2.9,6.0,13.15,25.68,32.82,14.99
2023-06-26,4.99,21.68,6.19,6.28,16.97,14.91,7.05,6.37,42.39,3.0,6.16,13.9,25.63,32.48,15.4
2023-06-23,4.82,19.94,5.98,6.2,14.65,14.24,6.82,6.23,42.04,2.85,6.23,13.19,25.33,32.64,14.79
2023-06-22,4.73,19.83,5.94,6.2,14.0,14.0,6.38,6.3,42.09,2.81,6.37,13.05,25.32,32.95,14.73
2023-06-21,4.96,21.05,6.28,6.29,13.99,15.11,6.76,6.62,43.8,3.1,6.6,13.84,25.5,33.33,15.45
2023-06-20,4.84,20.42,6.44,6.18,14.2,14.56,6.83,6.4,42.77,2.99,6.02,13.3,25.01,32.96,14.54
2023-06-16,4.66,19.27,6.29,5.56,11.98,14.32,6.26,6.11,40.91,2.9,5.93,13.32,25.51,33.4,14.55
2023-06-15,4.4,18.35,6.02,5.36,11.24,13.55,5.91,6.01,38.34,2.7,5.89,12.53,25.73,33.44,13.45
2023-06-14,4.35,17.57,5.82,5.28,10.73,13.18,5.76,5.9,38.19,2.52,5.65,12.19,25.18,33.25,12.5
2023-06-13,4.27,17.7,5.87,5.32,11.0,12.88,5.59,5.94,38.55,2.53,5.5,12.29,25.36,33.42,12.4
2023-06-12,4.22,17.34,5.99,5.3,11.39,12.39,5.71,6.04,38.78,2.46,5.7,12.66,24.66,33.06,12.39
2023-06-09,4.25,17.17,6.1,5.23,11.57,12.57,5.77,6.12,39.14,2.5,5.54,12.7,24.93,34.56,12.55
2023-06-08,4.14,17.22,6.19,5.24,11.78,12.46,5.63,6.14,39.47,2.5,5.71,12.92,25.08,34.46,12.62
2023-06-07,4.3,17.68,6.22,5.3,11.67,12.31,5.72,6.17,40.13,2.54,5.77,12.91,25.04,33.86,12.53
2023-06-06,4.14,17.24,6.15,5.35,12.01,11.82,5.91,6.16,40.83,2.56,5.88,12.95,24.58,33.65,12.46
2023-06-05,3.69,15.12,6.16,5.03,11.7,10.46,5.34,5.96,39.14,2.24,5.45,12.86,24.05,32.87,11.73
2023-06-02,3.57,14.5,6.0,4.91,10.7,10.03,5.23,5.91,38.52,2.17,5.1,12.76,24.1,33.04,11.48
2023-06-01,3.59,14.44,5.95,4.82,9.73,10.26,5.1,5.95,38.39,2.18,5.01,12.72,23.19,31.65,11.3
2023-05-31,3.46,13.83,5.64,4.7,9.41,10.07,4.86,5.74,37.0,2.16,4.76,12.18,22.35,30.44,10.99
2023-05-30,3.54,14.16,5.85,4.67,9.2,9.89,4.82,5.72,37.46,2.1,4.92,12.52,23.11,30.84,11.28
2023-05-26,3.48,13.84,5.56,4.66,9.14,9.54,4.73,5.72,36.69,2.1,4.84,12.3,23.24,31.43,11.12
2023-05-25,3.43,13.86,5.56,4.59,9.41,9.52,4.75,5.74,36.73,2.06,4.72,12.72,23.22,31.27,11.06
2023-05-24,3.49,13.97,5.69,4.66,9.21,9.61,4.73,5.9,36.71,2.12,4.76,12.79,23.8,31.48,11.38
2023-05-23,3.45,13.89,5.69,4.68,8.83,9.36,4.71,5.91,36.29,2.12,4.72,12.46,23.93,31.62,11.17
2023-05-22,3.34,13.57,5.61,4.54,8.73,9.29,4.56,5.85,35.77,2.07,4.65,12.26,23.77,32.16,10.8
2023-05-19,3.41,13.92,5.35,4.42,8.72,9.48,4.47,5.74,36.12,2.17,4.69,12.53,23.61,32.44,10.81
2023-05-18,3.4,13.63,5.22,4.27,8.95,9.42,4.46,5.74,35.16,2.1,4.73,12.32,23.49,32.75,10.88
2023-05-17,3.54,14.04,5.42,4.31,8.8,9.67,4.53,5.86,35.7,2.15,4.79,12.51,23.64,32.48,11.06
2023-05-16,3.42,13.48,5.19,4.16,8.6,9.27,4.42,5.87,35.13,2.08,4.77,12.07,23.01,30.98,10.8
2023-05-15,3.61,14.41,5.36,4.18,8.93,10.01,4.48,5.88,36.6,2.22,5.06,12.65,23.42,31.03,11.13
2023-05-12,3.61,14.56,5.32,4.13,9.12,10.12,4.54,5.89,37.36,2.25,5.05,13.12,23.41,30.47,11.36
2023-05-11,3.59,14.63,5.35,4.1,9.37,10.42,4.51,5.63,36.24,2.28,4.92,12.66,23.36,30.4,11.75
2023-05-10,3.47,14.42,5.42,4.21,9.3,10.09,4.65,5.56,35.15,2.26,4.94,12.17,23.67,31.13,11.65
2023-05-09,3.4,14.49,5.33,4.18,9.3,9.92,4.65,5.62,34.47,2.19,4.76,12.22,24.16,31.67,11.74
2023-05-08,3.35,14.12,5.17,4.2,9.48,9.75,4.61,5.58,33.81,2.2,4.76,11.9,24.33,31.55,11.52
2023-05-05,3.27,14.02,5.19,4.19,8.99,9.52,4.27,5.57,34.13,2.05,4.83,11.75,24.03,32.05,11.39
2023-05-04,3.06,13.24,4.9,4.04,9.11,8.93,4.17,5.28,32.53,1.97,4.73,10.79,23.64,31.05,10.54
2023-05-03,3.16,13.55,5.01,4.09,9.27,9.23,4.2,5.32,33.25,2.0,4.87,10.93,23.67,31.84,10.62
2023-05-02,3.24,13.68,5.04,4.11,8.89,9.3,4.31,5.27,33.84,2.02,4.69,11.25,24.02,32.36,10.81
2023-05-01,3.29,13.56,5.14,4.2,8.86,9.15,4.36,5.35,33.42,2.04,4.76,11.23,25.37,33.22,10.97
2023-04-28,3.38,13.93,5.28,4.27,8.82,9.41,4.4,5.37,34.14,2.15,4.76,11.38,25.26,33.81,11.12
2023-04-27,3.42,13.88,5.05,4.29,8.5,9.38,4.33,5.49,34.26,2.16,4.84,10.93,24.49,33.92,11.08
2023-04-26,3.48,14.15,5.18,4.35,8.51,9.39,4.29,5.45,34.43,2.18,4.86,10.96,25.07,32.89,11.02
2023-04-25,3.49,14.27,5.16,4.38,8.76,9.5,4.32,5.51,34.41,2.17,4.63,10.77,25.11,31.43,11.12
2023-04-24,3.54,14.3,5.12,4.44,8.95,9.56,4.52,5.64,34.77,2.24,4.71,10.68,26.29,32.48,11.43
2023-04-21,3.53,14.23,5.12,4.35,8.69,9.52,4.55,5.75,34.3,2.28,4.68,10.25,25.18,32.32,11.3
2023-04-20,3.64,14.65,5.14,4.38,8.67,9.7,4.63,5.85,35.19,2.26,4.76,10.23,25.37,32.97,11.48
2023-04-19,3.57,14.41,5.06,4.38,8.61,9.51,4.65,5.72,35.16,2.24,4.71,10.29,25.57,32.6,11.56
2023-04-18,3.87,15.75,5.26,4.58,9.15,10.11,4.81,6.06,36.64,2.44,5.15,11.09,25.68,33.67,12.22
2023-04-17,3.97,16.63,5.43,4.78,9.55,10.56,4.82,6.1,37.63,2.55,5.39,11.34,25.79,32.77,12.28
2023-04-14,3.87,16.35,5.44,4.85,9.62,10.4,4.9,6.22,37.56,2.54,5.34,11.33,25.97,32.99,12.45
2023-04-13,3.69,15.78,5.33,4.78,9.12,10.16,4.9,6.23,36.95,2.39,5.16,11.23,26.32,33.06,12.35
2023-04-12,3.64,15.4,5.38,4.67,8.9,10.1,4.93,6.21,36.41,2.44,5.18,11.25,25.68,32.64,12.54
2023-04-11,3.51,14.75,5.3,4.5,8.85,9.52,4.73,6.05,34.54,2.32,5.17,10.85,25.55,32.53,12.41
2023-04-10,3.27,14.19,5.09,4.46,8.69,9.09,4.64,5.92,34.42,2.24,5.01,10.42,25.05,31.37,12.3
2023-04-06,3.1,14.01,4.95,4.32,8.42,8.94,4.5,5.86,33.71,2.17,5.02,9.89,24.77,30.66,11.16
2023-04-05,3.14,14.2,4.83,4.37,8.34,9.06,4.51,5.92,33.85,2.22,4.75,10.12,25.01,30.37,11.47
2023-04-04,3.14,14.11,4.67,4.51,8.32,9.06,4.63,5.99,33.3,2.21,4.63,10.21,25.26,31.11,11.4
2023-04-03,3.19,14.52,4.8,4.51,8.65,9.28,4.72,6.23,34.63,2.25,4.76,10.67,26.0,32.18,11.65
2023-03-31,3.1,14.03,4.68,4.4,8.06,8.97,4.63,6.1,32.98,2.17,4.66,10.24,25.01,32.18,10.98
2023-03-30,3.29,14.63,4.83,4.38,8.49,9.31,4.75,6.36,32.72,2.26,4.74,10.32,25.01,32.14,11.43
2023-03-29,3.32,14.63,4.87,4.41,8.02,9.5,4.79,6.31,32.93,2.3,4.7,10.2,25.18,31.72,11.23
2023-03-28,3.26,14.34,4.93,4.37,8.38,9.31,4.71,6.39,32.58,2.25,4.71,9.89,25.36,31.21,10.83
2023-03-27,3.2,14.22,4.85,4.31,7.93,9.14,4.54,6.3,30.8,2.21,4.34,9.67,25.0,30.84,10.31
2023-03-24,3.07,13.41,4.65,4.14,7.51,8.7,4.26,6.2,29.0,2.14,4.19,9.13,24.33,30.44,9.62
2023-03-23,3.03,13.42,4.45,4.15,7.85,8.64,4.24,5.96,28.02,2.09,4.05,9.01,24.76,30.55,9.66
2023-03-22,3.15,13.79,4.55,4.26,7.84,8.77,4.3,5.86,28.3,2.1,4.15,9.1,25.4,30.62,9.77
2023-03-21,3.22,14.14,4.63,4.49,7.68,9.03,4.38,5.85,29.35,2.21,4.13,9.1,26.07,31.22,9.82
2023-03-20,2.98,13.22,4.34,4.5,6.7,8.4,4.25,5.71,28.13,2.06,3.98,8.57,25.04,30.65,9.13
2023-03-17,3.08,13.49,4.52,4.41,6.99,8.53,4.3,5.75,28.4,2.02,4.03,8.65,24.82,30.44,9.05
2023-03-16,3.27,14.26,4.55,4.49,7.35,8.89,4.34,5.68,28.6,2.18,4.18,8.87,25.48,31.23,9.52
2023-03-15,3.11,13.24,4.25,4.42,7.1,8.42,4.17,5.49,27.38,2.1,3.96,8.42,25.21,30.76,9.27
2023-03-14,3.37,14.4,4.29,4.6,7.3,8.98,4.58,5.67,28.83,2.32,4.2,9.11,27.39,33.01,9.78
2023-03-13,3.43,14.56,4.52,4.54,7.66,9.21,4.5,5.75,28.67,2.38,4.33,9.44,27.18,32.46,9.91
2023-03-10,3.61,14.92,4.66,4.69,7.75,9.57,4.73,5.6,29.58,2.47,4.43,9.86,28.04,32.79,10.65
2023-03-09,3.9,15.66,5.09,4.93,8.29,10.26,4.91,5.97,31.92,2.59,4.53,10.3,28.79,33.97,11.56
2023-03-08,4.11,16.37,5.36,5.27,8.65,10.77,4.99,5.99,33.08,2.72,4.71,10.77,29.73,35.12,12.05
2023-03-07,3.87,15.64,5.31,5.24,8.77,10.35,4.99,5.78,33.08,2.67,4.65,10.67,30.42,34.16,11.8
2023-03-06,4.02,16.02,5.36,5.28,8.87,10.65,5.22,5.94,34.01,2.79,4.78,11.22,30.7,35.26,12.71
2023-03-03,3.92,15.52,5.11,5.17,8.76,10.49,5.22,5.89,32.49,2.71,4.73,10.69,30.61,35.1,11.93
2023-03-02,3.82,15.08,5.1,5.05,8.81,10.19,5.1,6.05,32.31,2.57,4.78,10.83,30.35,34.96,11.55
2023-03-01,4.09,16.19,5.47,5.41,9.03,10.96,5.27,6.06,33.52,2.72,5.15,11.29,29.66,34.37,12.1
2023-02-28,4.04,16.32,5.35,5.28,9.23,10.88,5.37,5.92,32.99,2.79,5.29,11.36,29.05,33.24,11.77
2023-02-27,4.06,16.71,5.29,5.34,9.18,11.2,5.43,6.07,33.46,2.78,5.34,11.42,29.94,32.61,12.11
2023-02-24,3.98,16.33,5.37,5.05,9.21,10.99,5.15,6.14,33.01,2.66,5.23,11.48,29.59,32.06,11.88
2023-02-23,3.79,16.46,5.43,5.04,8.99,11.06,5.29,6.01,32.84,2.7,5.29,11.51,29.98,32.11,11.71
2023-02-22,3.63,15.99,5.26,4.82,9.1,10.82,5.13,5.71,32.34,2.56,5.17,11.15,29.14,31.36,11.37
2023-02-21,3.68,15.96,5.3,4.69,8.89,10.75,5.05,5.92,32.4,2.58,5.1,11.01,30.01,31.5,11.4
2023-02-17,3.67,15.93,5.41,4.74,9.4,10.86,5.19,5.93,33.1,2.6,5.27,11.28,30.61,31.89,11.41
2023-02-16,3.83,16.87,5.42,4.8,9.75,11.4,5.48,6.1,33.85,2.86,5.6,11.73,32.27,32.17,11.89
2023-02-15,3.67,16.88,5.35,4.77,9.47,11.3,5.42,5.93,34.21,2.72,5.34,11.74,30.33,31.98,11.88
2023-02-14,3.73,17.11,5.45,4.86,9.13,11.37,5.46,6.07,33.82,2.75,5.47,11.78,30.71,30.47,12.09
2023-02-13,3.66,16.81,5.42,4.71,9.14,11.07,5.15,6.13,33.8,2.65,5.64,11.48,30.08,29.55,12.03
2023-02-10,3.45,16.08,5.34,4.32,8.74,10.42,4.9,5.97,32.9,2.5,5.44,11.27,30.33,29.6,11.58
2023-02-09,3.43,15.93,5.22,4.23,8.6,10.37,4.62,5.99,32.2,2.44,5.41,10.83,29.27,29.39,11.28
2023-02-08,3.5,16.45,5.37,4.49,9.0,10.6,4.92,6.15,33.4,2.5,5.75,11.22,29.49,30.6,11.55
2023-02-07,3.44,16.33,5.29,4.49,8.82,10.44,5.04,6.14,32.66,2.5,5.49,10.79,29.21,30.39,11.54
2023-02-06,3.45,16.45,5.18,4.44,8.68,10.39,5.0,6.04,32.8,2.47,5.42,10.65,28.78,30.6,11.48
2023-02-03,3.39,16.22,5.14,4.53,8.65,10.07,5.18,6.01,32.53,2.47,5.38,10.47,28.83,31.13,11.18
2023-02-02,3.57,17.19,5.34,4.71,9.09,10.73,5.66,6.33,33.79,2.53,5.86,11.07,29.11,31.33,11.47
2023-02-01,3.58,16.97,5.26,4.83,9.22,10.76,5.37,6.36,33.78,2.56,5.83,10.98,30.53,31.81,11.75
2023-01-31,3.68,17.31,5.4,4.74,9.2,10.95,5.08,6.26,33.83,2.67,6.0,11.18,31.19,31.47,11.95
2023-01-30,3.52,16.42,5.29,4.71,9.18,10.32,5.02,6.23,32.49,2.53,5.78,10.73,30.95,30.97,11.15
2023-01-27,3.66,17.07,5.51,4.95,9.68,10.82,5.16,6.33,33.76,2.59,6.01,11.07,31.15,31.4,11.54
2023-01-26,3.79,17.81,5.79,5.01,9.78,11.29,5.06,6.57,34.86,2.69,6.25,11.46,31.27,31.62,12.02
2023-01-25,3.79,17.92,5.84,4.92,9.86,11.41,4.91,6.67,35.34,2.78,6.26,11.75,30.93,30.92,12.08
2023-01-24,3.68,17.21,5.51,4.77,8.94,10.99,4.58,6.49,34.33,2.58,5.91,11.16,30.58,30.86,12.0
2023-01-23,3.71,17.27,5.35,4.74,8.99,11.03,4.61,6.58,34.21,2.61,5.82,10.74,30.68,30.25,11.98
2023-01-20,3.78,17.86,5.28,4.67,8.82,11.17,4.6,6.44,34.2,2.73,5.63,10.43,31.34,29.41,11.92
2023-01-19,3.61,16.85,5.01,4.62,8.3,10.47,4.51,6.25,32.83,2.54,5.36,10.23,31.27,27.92,11.22
2023-01-18,3.53,16.48,5.28,4.6,8.71,10.07,4.57,6.34,33.1,2.6,5.49,10.79,31.51,28.18,11.21
2023-01-17,3.89,17.46,5.81,5.05,9.35,11.18,4.94,6.88,35.12,2.99,6.04,11.78,31.64,28.06,12.22
2023-01-13,3.68,16.19,5.54,4.76,9.84,10.59,4.66,6.76,34.99,2.82,5.65,11.92,30.91,27.89,11.08
2023-01-12,3.66,16.34,5.54,4.66,10.08,10.44,4.56,6.68,35.1,2.76,5.59,11.88,30.88,27.57,10.35
2023-01-11,3.59,15.61,5.53,4.84,10.26,10.07,4.51,6.44,35.93,2.59,5.47,11.89,30.39,27.14,9.87
2023-01-10,3.32,14.77,5.43,4.75,10.11,9.41,4.49,6.14,33.89,2.46,5.13,11.98,30.35,26.39,9.72
2023-01-09,3.36,14.65,5.54,4.82,9.97,9.26,4.44,6.19,33.6,2.41,5.19,12.35,29.76,25.19,9.75
2023-01-06,3.31,14.26,5.44,4.82,9.35,9.02,4.33,6.14,33.42,2.28,5.11,12.12,29.14,25.02,9.45
2023-01-05,3.24,13.87,5.19,4.73,8.96,8.58,4.17,5.91,32.95,2.3,5.06,12.4,28.92,24.48,9.35
2023-01-04,3.07,13.01,5.12,4.6,8.8,8.03,3.98,5.72,31.87,2.12,5.0,11.54,28.19,23.61,8.71
2023-01-03,2.92,12.45,4.99,4.4,8.66,7.76,3.84,5.64,31.13,2.08,4.87,11.56,29.51,23.35,8.71
2022-12-30,3.08,12.93,5.14,4.62,7.99,7.9,3.81,5.86,31.94,2.08,5.09,11.8,30.94,23.84,9.19
2022-12-29,3.0,12.84,5.05,4.64,7.83,7.81,3.87,5.8,31.14,2.08,4.91,11.74,31.06,24.11,9.05
2022-12-28,2.98,13.03,5.15,4.62,7.67,7.82,3.91,5.9,30.81,2.04,4.91,11.36,30.63,24.15,9.09
2022-12-27,2.9,12.59,5.15,4.52,7.57,7.6,3.99,5.9,30.89,2.1,4.86,11.58,31.35,24.49,8.84
2022-12-23,2.85,12.48,4.95,4.27,7.85,7.54,3.92,5.6,29.95,2.08,4.58,10.87,31.24,24.13,9.09
2022-12-22,2.81,12.12,4.71,4.23,7.94,7.27,3.84,5.59,29.59,1.98,4.34,10.54,30.35,24.15,8.86
2022-12-21,2.7,11.88,4.63,4.23,7.71,7.24,3.8,5.54,28.86,1.85,4.26,10.2,30.61,23.85,8.68
2022-12-20,2.59,11.29,4.53,4.24,7.3,6.96,3.95,5.51,28.04,1.76,4.23,9.5,29.61,23.43,8.47
2022-12-19,2.38,10.76,4.56,4.14,7.35,6.47,3.92,5.51,27.77,1.73,3.98,9.34,29.11,22.87,7.94
2022-12-16,2.27,10.53,4.48,4.13,7.16,6.24,3.95,5.57,26.11,1.69,3.96,9.14,28.85,22.46,7.47
2022-12-15,2.27,10.54,4.49,3.98,7.31,6.25,3.83,5.44,25.48,1.69,3.97,8.86,29.16,22.64,7.47
2022-12-14,2.26,10.55,4.48,4.04,7.31,6.23,3.88,5.44,25.7,1.73,4.09,8.85,29.32,23.64,7.39
2022-12-13,2.24,10.52,4.38,3.94,7.06,6.19,3.87,5.34,26.01,1.7,4.06,9.0,29.65,23.9,7.51
2022-12-12,2.27,10.75,4.48,3.98,7.07,6.3,3.94,5.4,26.45,1.66,4.3,9.28,28.63,23.91,7.49
2022-12-09,2.18,10.42,4.15,3.63,7.12,6.04,3.71,5.17,25.98,1.64,4.16,8.52,27.77,24.38,7.38
2022-12-08,2.21,10.43,4.19,3.76,7.17,6.1,3.68,5.19,26.18,1.67,4.31,8.94,28.83,24.37,7.4
2022-12-07,2.37,10.94,4.45,3.91,6.9,6.46,3.79,5.38,27.64,1.75,4.26,9.44,28.37,23.96,7.78
2022-12-06,2.27,10.67,4.21,3.73,6.88,6.2,3.67,5.4,27.04,1.69,4.13,9.13,28.69,24.25,7.65
2022-12-05,2.28,10.51,4.28,3.91,7.04,6.21,3.64,5.34,27.42,1.68,4.26,9.47,28.62,23.99,7.78
2022-12-02,2.42,11.16,4.54,4.09,7.12,6.68,3.64,5.48,28.64,1.71,4.4,9.78,29.86,24.61,8.26
2022-12-01,2.51,11.17,4.74,4.18,7.13,6.61,3.41,5.69,29.11,1.74,4.14,9.97,29.85,24.05,8.38
2022-11-30,2.54,11.39,4.58,4.03,7.3,6.58,3.41,5.72,28.65,1.7,4.14,9.89,30.33,24.56,8.39
2022-11-29,2.53,10.93,4.75,3.95,7.28,6.43,3.41,5.58,28.99,1.66,4.19,9.85,29.7,24.18,8.6
2022-11-28,2.6,10.76,4.61,3.89,7.08,6.38,3.21,5.44,27.99,1.66,4.02,9.3,28.86,23.45,8.28
2022-11-25,2.53,10.72,4.42,3.81,7.13,6.3,3.21,5.47,27.57,1.71,4.07,9.14,29.77,24.34,8.22
2022-11-23,2.38,10.39,4.22,3.71,7.09,6.13,3.07,5.44,26.7,1.61,3.95,8.96,29.94,24.12,7.66
2022-11-22,2.14,10.15,4.01,3.53,7.09,5.96,3.03,5.48,26.14,1.56,3.92,8.99,30.25,23.85,7.48
2022-11-21,2.11,10.01,3.9,3.33,6.87,5.91,3.03,5.3,26.0,1.5,3.75,8.58,29.01,23.5,7.27
2022-11-18,2.12,10.08,3.98,3.46,7.14,5.92,3.11,5.38,26.29,1.55,3.77,8.69,29.58,23.89,7.36
2022-11-17,2.12,10.0,3.74,3.44,7.12,5.86,2.98,5.13,25.87,1.57,3.66,8.45,29.99,24.5,7.39
2022-11-16,2.11,10.21,3.83,3.47,7.05,6.01,3.12,5.23,26.27,1.66,3.79,8.59,30.09,24.73,7.64
2022-11-15,2.17,10.38,3.97,3.54,7.26,6.13,3.1,5.2,27.06,1.71,3.73,8.92,30.36,25.12,8.08
2022-11-14,2.22,10.67,4.06,3.72,7.07,6.24,3.17,5.35,26.86,1.72,3.78,8.83,28.28,25.43,8.04
2022-11-11,2.24,10.65,3.93,3.54,6.85,6.23,3.15,5.44,25.95,1.76,3.64,8.49,28.73,24.41,7.65
2022-11-10,2.19,10.32,3.76,3.46,6.6,6.02,2.97,5.2,25.08,1.71,3.71,8.04,27.62,23.22,7.19
2022-11-09,2.25,10.46,3.81,3.48,6.58,6.03,2.89,5.32,25.24,1.81,3.76,8.21,28.0,22.63,7.12
2022-11-08,2.41,11.12,3.98,3.88,7.03,6.27,3.0,5.72,26.3,1.84,3.86,8.78,28.78,23.1,7.75
2022-11-07,2.4,11.2,4.1,3.81,7.0,6.31,3.07,5.81,25.19,1.82,3.87,9.05,29.13,23.22,7.93
2022-11-04,2.46,11.76,4.27,3.82,7.1,6.49,3.22,5.92,25.91,1.86,3.97,9.37,28.81,23.45,8.04
2022-11-03,2.45,11.6,4.19,3.61,7.02,6.39,3.13,5.71,25.49,1.82,3.97,9.14,27.72,20.99,8.12
2022-11-02,2.45,11.66,4.14,3.53,7.19,6.37,3.22,5.54,25.34,1.84,3.85,9.05,26.94,20.95,7.93
2022-11-01,2.54,12.16,4.15,3.67,7.22,6.65,3.26,5.76,26.35,1.86,3.97,9.08,27.56,22.0,8.26
2022-10-31,2.35,11.57,4.13,3.57,7.23,6.3,3.25,5.76,25.17,1.79,3.9,8.67,27.37,21.83,7.64
2022-10-28,2.36,11.43,3.97,3.51,7.38,6.18,3.2,5.63,25.38,1.77,3.84,8.45,26.63,21.6,7.64
2022-10-27,2.43,11.74,3.89,3.5,7.29,6.38,3.15,5.6,25.34,1.78,3.93,8.4,26.99,21.94,7.87
2022-10-26,2.39,11.46,3.85,3.6,7.0,6.31,3.19,5.59,24.68,1.83,3.91,8.15,27.04,22.06,7.78
